Country,WHOREGION,FLUREGION,Year,Month,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Portugal,European Region of WHO,South West Europe,2009,2,7,2/9/2009,2/15/2009,,3,0,,0,,3,3,0,0,0,0,3,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,2,8,2/16/2009,2/22/2009,,7,0,,0,,0,0,0,0,0,0,0,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,3,9,2/23/2009,3/1/2009,,16,0,,0,,2,2,0,0,0,0,2,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,3,10,3/2/2009,3/8/2009,,2,0,,0,,0,0,0,0,0,0,0,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,3,11,3/9/2009,3/15/2009,,5,0,,0,,0,0,0,0,2,2,2,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,3,12,3/16/2009,3/22/2009,,2,0,,0,,0,0,0,0,1,1,1,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,3,13,3/23/2009,3/29/2009,,1,0,,0,,0,0,0,0,0,0,0,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,4,14,3/30/2009,4/5/2009,,2,0,,0,,0,0,0,0,0,0,0,,Sporadic
Portugal,European Region of WHO,South West Europe,2009,4,15,4/6/2009,4/12/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,4,16,4/13/2009,4/19/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,4,17,4/20/2009,4/26/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,5,18,4/27/2009,5/3/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,5,19,5/4/2009,5/10/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,5,20,5/11/2009,5/17/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,5,21,5/18/2009,5/24/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,5,22,5/25/2009,5/31/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,6,23,6/1/2009,6/7/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,6,24,6/8/2009,6/14/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,6,25,6/15/2009,6/21/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,6,26,6/22/2009,6/28/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,7,27,6/29/2009,7/5/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,7,28,7/6/2009,7/12/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,7,29,7/13/2009,7/19/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,7,30,7/20/2009,7/26/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,8,31,7/27/2009,8/2/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,8,32,8/3/2009,8/9/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,8,33,8/10/2009,8/16/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,8,34,8/17/2009,8/23/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,8,35,8/24/2009,8/30/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,9,36,8/31/2009,9/6/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,9,37,9/7/2009,9/13/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,9,38,9/14/2009,9/20/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,9,39,9/21/2009,9/27/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,10,40,9/28/2009,10/4/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,10,41,10/5/2009,10/11/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,10,42,10/12/2009,10/18/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,10,43,10/19/2009,10/25/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,11,44,10/26/2009,11/1/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,11,45,11/2/2009,11/8/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,11,46,11/9/2009,11/15/2009,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2009,11,47,11/16/2009,11/22/2009,,872,0,489,0,,22,511,0,0,0,0,511,,Widespread Outbreak
Portugal,European Region of WHO,South West Europe,2009,11,48,11/23/2009,11/29/2009,,754,0,370,0,,31,401,0,0,0,0,401,,Widespread Outbreak
Portugal,European Region of WHO,South West Europe,2009,12,49,11/30/2009,12/6/2009,,584,0,259,0,,26,285,0,0,0,0,285,,Widespread Outbreak
Portugal,European Region of WHO,South West Europe,2009,12,50,12/7/2009,12/13/2009,,375,0,135,0,,12,147,0,0,0,0,147,,Widespread Outbreak
Portugal,European Region of WHO,South West Europe,2009,12,51,12/14/2009,12/20/2009,,372,0,119,0,,14,133,0,0,0,0,133,,Widespread Outbreak
Portugal,European Region of WHO,South West Europe,2009,12,52,12/21/2009,12/27/2009,,231,0,83,0,,10,93,0,0,0,0,93,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,1,53,12/28/2009,1/3/2010,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2010,1,1,1/4/2010,1/10/2010,,216,0,47,0,,2,49,0,0,0,0,49,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,1,2,1/11/2010,1/17/2010,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2010,1,3,1/18/2010,1/24/2010,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2010,1,4,1/25/2010,1/31/2010,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2010,2,5,2/1/2010,2/7/2010,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2010,2,6,2/8/2010,2/14/2010,,154,0,13,0,,1,14,0,0,0,0,14,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,2,7,2/15/2010,2/21/2010,,137,0,10,0,,1,11,0,0,0,0,11,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,2,8,2/22/2010,2/28/2010,,,,,,,,,,,,,,,No Report
Portugal,European Region of WHO,South West Europe,2010,3,9,3/1/2010,3/7/2010,,159,0,80,0,,2,82,0,0,0,0,82,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,3,10,3/8/2010,3/14/2010,,120,0,64,0,,4,68,0,0,0,0,68,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,3,11,3/15/2010,3/21/2010,,42,0,10,0,,2,12,0,0,0,0,12,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,3,12,3/22/2010,3/28/2010,,18,0,2,0,,0,2,0,0,0,0,2,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,4,13,3/29/2010,4/4/2010,,12,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,4,14,4/5/2010,4/11/2010,,12,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,4,15,4/12/2010,4/18/2010,,14,0,1,0,,0,1,0,0,0,0,1,,No Activity
Portugal,European Region of WHO,South West Europe,2010,4,16,4/19/2010,4/25/2010,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,5,17,4/26/2010,5/2/2010,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,5,18,5/3/2010,5/9/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,5,19,5/10/2010,5/16/2010,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,5,20,5/17/2010,5/23/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,5,21,5/24/2010,5/30/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,6,22,5/31/2010,6/6/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,6,23,6/7/2010,6/13/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,6,24,6/14/2010,6/20/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,6,25,6/21/2010,6/27/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,7,26,6/28/2010,7/4/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,7,27,7/5/2010,7/11/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,7,28,7/12/2010,7/18/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,7,29,7/19/2010,7/25/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,8,30,7/26/2010,8/1/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,8,31,8/2/2010,8/8/2010,,2,0,0,0,,0,0,0,0,2,2,2,,No Activity
Portugal,European Region of WHO,South West Europe,2010,8,32,8/9/2010,8/15/2010,,1,0,0,0,,0,0,0,0,1,1,1,,No Activity
Portugal,European Region of WHO,South West Europe,2010,8,33,8/16/2010,8/22/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,8,34,8/23/2010,8/29/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,9,35,8/30/2010,9/5/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,9,36,9/6/2010,9/12/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,9,37,9/13/2010,9/19/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,9,38,9/20/2010,9/26/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,10,39,9/27/2010,10/3/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,10,40,10/4/2010,10/10/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,10,41,10/11/2010,10/17/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,10,42,10/18/2010,10/24/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,10,43,10/25/2010,10/31/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Portugal,European Region of WHO,South West Europe,2010,11,44,11/1/2010,11/7/2010,,10,0,0,1,,0,1,0,0,1,1,2,,No Activity
Portugal,European Region of WHO,South West Europe,2010,11,45,11/8/2010,11/14/2010,,2,0,0,0,,0,0,0,0,1,1,1,,No Activity
Portugal,European Region of WHO,South West Europe,2010,11,46,11/15/2010,11/21/2010,,5,0,0,0,,0,0,,,0,0,0,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,11,47,11/22/2010,11/28/2010,,6,0,0,0,,0,0,0,0,3,3,3,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,12,48,11/29/2010,12/5/2010,,2,0,0,0,,0,0,0,2,0,2,2,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,12,49,12/6/2010,12/12/2010,,8,0,0,0,,0,0,0,0,3,3,3,,Sporadic
Portugal,European Region of WHO,South West Europe,2010,12,50,12/13/2010,12/19/2010,,7,0,0,0,,0,0,0,4,0,4,4,,No Report
Portugal,European Region of WHO,South West Europe,2010,12,51,12/20/2010,12/26/2010,,13,0,1,0,,1,2,0,0,8,8,10,,Widespread Outbreak
Portugal,European Region of WHO,South West Europe,2011,1,52,12/27/2010,1/2/2011,,56,0,7,1,,8,16,0,0,17,17,33,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2009,1,1,12/29/2008,1/4/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,1,2,1/5/2009,1/11/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,1,3,1/12/2009,1/18/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,1,4,1/19/2009,1/25/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,2,5,1/26/2009,2/1/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,2,6,2/2/2009,2/8/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,2,7,2/9/2009,2/15/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,2,8,2/16/2009,2/22/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,3,9,2/23/2009,3/1/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,3,10,3/2/2009,3/8/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,3,11,3/9/2009,3/15/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,3,12,3/16/2009,3/22/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,3,13,3/23/2009,3/29/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,4,14,3/30/2009,4/5/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,4,15,4/6/2009,4/12/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,4,16,4/13/2009,4/19/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,4,17,4/20/2009,4/26/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,5,18,4/27/2009,5/3/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,5,19,5/4/2009,5/10/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,5,20,5/11/2009,5/17/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,5,21,5/18/2009,5/24/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,5,22,5/25/2009,5/31/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,6,23,6/1/2009,6/7/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,6,24,6/8/2009,6/14/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,6,25,6/15/2009,6/21/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,6,26,6/22/2009,6/28/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,7,27,6/29/2009,7/5/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,7,28,7/6/2009,7/12/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,7,29,7/13/2009,7/19/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,7,30,7/20/2009,7/26/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,8,31,7/27/2009,8/2/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,8,32,8/3/2009,8/9/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,8,33,8/10/2009,8/16/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,8,34,8/17/2009,8/23/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,8,35,8/24/2009,8/30/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,9,36,8/31/2009,9/6/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,9,37,9/7/2009,9/13/2009,,11,0,2,0,,0,2,0,0,0,0,2,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2009,9,38,9/14/2009,9/20/2009,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2009,9,39,9/21/2009,9/27/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,10,40,9/28/2009,10/4/2009,,7,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2009,10,41,10/5/2009,10/11/2009,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2009,10,42,10/12/2009,10/18/2009,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2009,10,43,10/19/2009,10/25/2009,,6,0,1,0,,1,2,0,0,0,0,2,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2009,11,44,10/26/2009,11/1/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,11,45,11/2/2009,11/8/2009,,607,0,355,0,,0,355,0,0,0,0,355,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2009,11,46,11/9/2009,11/15/2009,,954,0,560,0,,0,560,0,0,0,0,560,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2009,11,47,11/16/2009,11/22/2009,,950,0,500,0,,0,500,0,0,0,0,500,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2009,11,48,11/23/2009,11/29/2009,,870,0,420,0,,0,420,0,0,0,0,420,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2009,12,49,11/30/2009,12/6/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,12,50,12/7/2009,12/13/2009,,480,0,180,0,,0,180,0,0,0,0,180,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2009,12,51,12/14/2009,12/20/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2009,12,52,12/21/2009,12/27/2009,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2010,1,53,12/28/2009,1/3/2010,,149,0,40,0,,0,40,0,0,0,0,40,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2010,1,1,1/4/2010,1/10/2010,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2010,1,2,1/11/2010,1/17/2010,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2010,1,3,1/18/2010,1/24/2010,,,,,,,,,,,,,,,No Report
Republic of Moldova,European Region of WHO,Eastern Europe,2010,1,4,1/25/2010,1/31/2010,,129,0,10,0,,0,10,0,0,0,0,10,,Widespread Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2010,2,5,2/1/2010,2/7/2010,,129,0,16,0,,0,16,0,0,0,0,16,,Regional Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2010,2,6,2/8/2010,2/14/2010,,105,0,8,0,,0,8,0,0,0,0,8,,Regional Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2010,2,7,2/15/2010,2/21/2010,,81,0,10,0,,0,10,0,0,0,0,10,,Regional Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2010,2,8,2/22/2010,2/28/2010,,45,0,4,0,,0,4,0,0,0,0,4,,Local Outbreak
Republic of Moldova,European Region of WHO,Eastern Europe,2010,3,9,3/1/2010,3/7/2010,,25,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,3,10,3/8/2010,3/14/2010,,16,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,3,11,3/15/2010,3/21/2010,,39,0,2,0,,0,2,0,0,0,0,2,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,3,12,3/22/2010,3/28/2010,,30,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,4,13,3/29/2010,4/4/2010,,12,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,4,14,4/5/2010,4/11/2010,,9,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,4,15,4/12/2010,4/18/2010,,3,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,4,16,4/19/2010,4/25/2010,,6,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,5,17,4/26/2010,5/2/2010,,11,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,5,18,5/3/2010,5/9/2010,,9,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Republic of Moldova,European Region of WHO,Eastern Europe,2010,5,19,5/10/2010,5/16/2010,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,5,20,5/17/2010,5/23/2010,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,5,21,5/24/2010,5/30/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,6,22,5/31/2010,6/6/2010,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,6,23,6/7/2010,6/13/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,6,24,6/14/2010,6/20/2010,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,6,25,6/21/2010,6/27/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,7,26,6/28/2010,7/4/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,7,27,7/5/2010,7/11/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,7,28,7/12/2010,7/18/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,7,29,7/19/2010,7/25/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,8,30,7/26/2010,8/1/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,8,31,8/2/2010,8/8/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,8,32,8/9/2010,8/15/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,8,33,8/16/2010,8/22/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,8,34,8/23/2010,8/29/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,9,35,8/30/2010,9/5/2010,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,9,36,9/6/2010,9/12/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,9,37,9/13/2010,9/19/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,9,38,9/20/2010,9/26/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,10,39,9/27/2010,10/3/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,10,40,10/4/2010,10/10/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,10,41,10/11/2010,10/17/2010,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,10,42,10/18/2010,10/24/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,10,43,10/25/2010,10/31/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,11,44,11/1/2010,11/7/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,11,45,11/8/2010,11/14/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,11,46,11/15/2010,11/21/2010,,5,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,11,47,11/22/2010,11/28/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,12,48,11/29/2010,12/5/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Republic of Moldova,European Region of WHO,Eastern Europe,2010,12,49,12/6/2010,12/12/2010,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
